gvkey,ceoid,fybegdt,fyenddt,year,ceoage,tenure,SALARY,BONUS,GENDER,delta,vega
6528,6217,01JAN1999,31DEC1999,1999,71,30,477.4,0,MALE,51.428577215,2.9394289184
6528,6217,01JAN2000,31DEC2000,2000,72,31,477.4,0,MALE,72.617865165,2.088064847
6528,6217,01JAN2001,31DEC2001,2001,73,32,477.4,0,MALE,96.663443262,0.8633005867
6528,6217,01JAN2002,31DEC2002,2002,74,33,477.4,0,MALE,98.007510616,1.2501072011
6528,6217,01JAN2003,31DEC2003,2003,75,34,477.4,0,MALE,239.83068587,0.5069959966
6528,6217,01JAN2004,31DEC2004,2004,76,35,495.762,0,MALE,307.19688033,1.0352814472
6528,6217,01JAN2005,31DEC2005,2005,77,36,477.4,0,MALE,240.44326833,0.3898370044
6528,6217,01JAN2006,31DEC2006,2006,78,37,497.4,0,MALE,472.10674286,0.0054609417
6528,6217,01JAN2007,31DEC2007,2007,78,38,523.4,50,MALE,,
6528,6217,01JAN2008,31DEC2008,2008,79,39,575.554,200,MALE,,
6528,6217,01JAN2009,31DEC2009,2009,80,40,636.323,200,MALE,,
6528,6217,01JAN2010,31DEC2010,2010,81,41,659.4,150,MALE,,
6529,3391,01JAN1992,31DEC1992,1992,47,,236.25,0,MALE,22.187458981,9.9159735301
6529,3389,01JAN1993,31DEC1993,1993,56,12,530.077,400,MALE,604.63326355,15.11755351
6529,3389,01JAN1994,31DEC1994,1994,56,13,563.846,575,MALE,1337.412185,0
6529,3389,01JAN1995,31DEC1995,1995,58,14,600.769,730,MALE,2521.8666665,259.28857168
6529,3389,01JAN1996,31DEC1996,1996,59,15,685.577,0,MALE,1786.8643363,60.042675938
6529,3389,01JAN1997,31DEC1997,1997,60,16,704.231,375,MALE,1560.5166009,238.2837358
6529,3389,01JAN1998,31DEC1998,1998,61,17,744.238,375,MALE,1182.2416416,250.09008886
6529,3389,01JAN1999,31DEC1999,1999,62,18,787.897,1400,MALE,5372.4701267,562.59453163
6529,3389,01JAN2000,31DEC2000,2000,63,19,848.478,1200,MALE,1679.7651624,0
6529,3389,01JAN2001,31DEC2001,2001,64,20,793.858,0,MALE,2341.6228524,454.28186702
6529,3389,01JAN2002,31DEC2002,2002,65,21,793.858,0,MALE,790.29408453,136.41662446
6529,3389,01JAN2003,31DEC2003,2003,65,22,860.018,500,MALE,1356.3347572,303.20565027
6529,3389,01JAN2004,31DEC2004,2004,66,23,860.018,0,MALE,785.99013499,163.40297816
6529,30821,01JAN2005,31DEC2005,2005,41,0,462.621,1000,MALE,281.60367418,161.87337698
6529,30821,01JAN2006,31DEC2006,2006,42,1,800,0,MALE,321.64614276,176.98714503
6529,30821,01JAN2007,31DEC2007,2007,43,2,800.01,0,MALE,177.0597085,171.77461914
6529,30821,01JAN2008,31DEC2008,2008,44,3,806.164,437.306,MALE,99.361541078,152.31599057
6529,30821,01JAN2009,31DEC2009,2009,45,4,803.087,0,MALE,359.61016025,271.09620659
6529,30821,01JAN2010,31DEC2010,2010,46,5,803.087,0,MALE,380.2577875,265.27534615
6532,22550,01AUG1997,31JUL1998,1998,47,2,450,0,MALE,20.511412756,11.563305301
6532,22550,01AUG1998,31JUL1999,1999,48,3,450,0,MALE,161.68951309,49.415988788
6532,22550,01AUG1999,31JUL2000,2000,49,4,450,567,MALE,126.06083328,21.023073136
6532,22550,01AUG2000,31JUL2001,2001,50,5,450,112.5,MALE,271.89667353,68.26309801
6532,22550,01AUG2001,31JUL2002,2002,51,6,450,0,MALE,141.71522013,63.055789916
6532,22550,01AUG2002,31JUL2003,2003,52,7,450,0,MALE,162.81015083,72.448055163
6532,22550,01AUG2003,31JUL2004,2004,53,8,450,474,MALE,122.07689559,53.791407453
6532,22551,01AUG2004,31JUL2005,2005,46,0,330,66,MALE,49.274280039,26.30392734
6532,22551,01AUG2005,31JUL2006,2006,47,1,382.5,240,MALE,37.801720533,19.624050088
6532,22551,01AUG2006,31JUL2007,2007,48,2,440,0,MALE,34.098043333,27.890884089
6532,22551,01AUG2007,31JUL2008,2008,49,3,500,0,MALE,12.156235076,11.613069811
6532,22551,01AUG2008,31JUL2009,2009,50,4,560.625,0,MALE,6.6918471763,2.0237543103
6532,22551,01AUG2009,31JUL2010,2010,51,5,517.5,172.576,MALE,28.870724964,8.7425707088
6543,6222,01MAY1992,30APR1993,1992,53,,377.55,198.056,MALE,231.85744062,9.1754809598
6543,6222,01MAY1993,30APR1994,1993,54,,386.625,264.046,MALE,272.68297145,9.0327646501
6543,6222,01MAY1994,30APR1995,1994,55,,398.656,163.921,MALE,203.94026829,9.4851853691
6543,6222,01MAY1995,30APR1996,1995,56,,437.5,150.082,MALE,236.11290562,12.368590907
6543,6222,01MAY1996,30APR1997,1996,57,,473.371,429.885,MALE,261.71273478,13.322326457
6543,13101,01MAY1997,30APR1998,1997,51,-4,294.524,133.139,MALE,17.271546245,2.0974888145
6543,13101,01MAY1998,30APR1999,1998,52,-3,336.2,290.907,MALE,25.175280728,4.5518720644
6543,13101,01MAY1999,30APR2000,1999,53,-2,350.02,148.597,MALE,28.433984328,6.1303445836
6543,13101,01MAY2000,30APR2001,2000,54,-1,383.7,0,MALE,35.344203064,7.9148626703
6543,13101,01MAY2001,30APR2002,2001,55,0,383.7,135.83,MALE,72.793086763,7.5540079358
6543,13101,01MAY2002,30APR2003,2002,56,1,479.997,207.4,MALE,46.115573306,27.456807183
6543,13101,01MAY2003,30APR2004,2003,57,2,296.32,0,MALE,49.065256112,5.944611999
6543,27957,01MAY2004,30APR2005,2004,50,1,604.08,316.794,MALE,21.448625196,8.4867181854
6543,27957,01MAY2005,30APR2006,2005,51,2,630.513,286.746,MALE,40.512549241,16.53290698
6543,27957,01MAY2006,30APR2007,2006,52,3,675,0,MALE,32.48630865,22.387431229
6543,27957,01MAY2007,30APR2008,2007,53,4,675,0,MALE,14.679600292,7.359718281
6543,27957,01MAY2008,30APR2009,2008,54,5,725,0,MALE,6.5366783029,0.4428563059
6543,27957,01MAY2009,30APR2010,2009,55,6,725,0,MALE,86.005916788,24.104188161
6543,27957,01MAY2010,30APR2011,2010,56,7,766.652,0,MALE,75.321209351,16.763172441
6565,18555,01JUL1996,30JUN1997,1997,,,424.008,51.941,MALE,36.233012543,16.464956289
6565,18553,01JUL1997,30JUN1998,1998,59,1,100,0,MALE,171.50957909,183.44886899
6565,18553,01JUL1998,30JUN1999,1999,60,2,91.704,0,MALE,731.84804017,256.43440567
6565,18553,01JUL1999,30JUN2000,2000,61,3,99.507,0,MALE,932.72057805,51.18864007
6565,18553,01JUL2000,30JUN2001,2001,62,4,97.704,0,MALE,1124.3823775,256.40509936
6565,18553,01JUL2001,30JUN2002,2002,63,5,90.006,0,MALE,782.92542211,238.49424187
6565,18553,01JUL2002,30JUN2003,2003,64,6,429.883,0,MALE,839.47615884,252.7586046
6565,18553,01JUL2003,30JUN2004,2004,65,7,650,235,MALE,806.14572345,192.6442462
6565,18554,01JUL2004,30JUN2005,2005,52,0,615.385,1200,MALE,352.5935986,139.52786443
6565,18554,01JUL2005,30JUN2006,2006,53,1,650,944.568,MALE,86.78332841,39.699375116
6565,18554,01JUL2006,30JUN2007,2007,53,2,759.039,0,MALE,99.387850317,22.11176143
6565,18554,01JUL2007,30JUN2008,2008,54,3,800,0,MALE,64.407617716,16.532072328
6565,18554,01JUL2008,30JUN2009,2009,55,4,746.154,0,MALE,29.688022817,19.872980624
6565,18554,01JUL2009,30JUN2010,2010,56,5,737.473,0,MALE,46.738795083,15.03382593
6573,3394,01JUL1991,30JUN1992,1992,65,,400,0,MALE,0,0
6573,3394,01JUL1992,30JUN1993,1993,66,,425,0,MALE,0,0
6573,3394,01JUL1993,30JUN1994,1994,67,,485,0,MALE,2289.0380625,0
6573,3394,01JUL1994,30JUN1995,1995,68,,517.5,0,MALE,2088.44922,0
6573,3394,01JUL1995,30JUN1996,1996,69,,550,0,MALE,2057.08711,0
6573,3396,01JUL1996,30JUN1997,1997,43,0,453.333,0,MALE,2530.6636275,0
6573,3396,01JUL1997,30JUN1998,1998,44,1,590,0,MALE,3206.6887688,0
6573,3396,01JUL1998,30JUN1999,1999,45,2,650,0,MALE,2628.70749,0
6573,3396,01JUL1999,30JUN2000,2000,46,3,710,0,MALE,1533.00303,0
6573,3396,01JUL2000,30JUN2001,2001,47,4,710,0,MALE,2585.1097889,5.1591130386
6573,3396,01JUL2001,30JUN2002,2002,48,5,710,0,MALE,2915.5165323,5.6461644438
6573,3396,01JUL2002,30JUN2003,2003,49,6,710,0,MALE,3124.9922065,5.895304456
6573,3396,01JUL2003,30JUN2004,2004,50,7,750,0,MALE,3391.9573893,5.6709475439
6573,3396,01JUL2004,30JUN2005,2005,51,8,800,0,MALE,3554.870933,5.0959979908
6573,3396,01JUL2005,30JUN2006,2006,52,9,800,0,MALE,3269.702694,0
6573,3396,01JUL2006,30JUN2007,2007,52,10,800,0,MALE,,
6573,3396,01JUL2007,30JUN2008,2008,53,11,800,0,MALE,,
6573,3396,01JUL2008,30JUN2009,2009,54,12,825,0,MALE,,
6573,3396,01JUL2009,30JUN2010,2010,55,13,855,300,MALE,,
6574,3398,01JAN1992,31DEC1992,1992,59,2,273.122,0,MALE,343.15002803,3.2528887879
6574,3398,01JAN1993,31DEC1993,1993,60,3,281.648,0,MALE,327.99099023,3.2559662913
6574,3398,01JAN1994,31DEC1994,1994,61,4,285.628,0,MALE,259.64428494,2.4698430843
6574,3399,01JAN1995,31DEC1995,1995,44,0,207.02,0,MALE,3.5643252749,2.8243472157
6574,3399,01JAN1996,31DEC1996,1996,45,1,223.336,181.1,MALE,6.1876007943,5.8825096019
6574,3399,01JAN1997,31DEC1997,1997,46,2,236.032,189,MALE,14.981772114,6.3887434529
6574,3399,01JAN1998,31DEC1998,1998,47,3,249.171,0,MALE,12.088898269,9.7901237217
6574,3399,01JAN1999,31DEC1999,1999,48,4,257.427,0,MALE,147.88534982,6.6607127724
6574,3399,01JAN2000,31DEC2000,2000,49,5,271.43,0,MALE,190.02975463,11.781223271
6574,3399,01JAN2001,31DEC2001,2001,50,6,283.092,406.283,MALE,218.85919648,15.534531838
6574,3399,01JAN2002,31DEC2002,2002,51,7,305.437,0,MALE,183.18256073,17.170226703
6574,3399,01JAN2003,31DEC2003,2003,52,8,315,224.4,MALE,237.86540818,22.997076731
6574,3399,01JAN2004,31DEC2004,2004,53,9,327.358,436.2,MALE,300.58359837,21.398506599
6574,3399,01JAN2005,31DEC2005,2005,54,10,146.813,0,MALE,248.35030543,21.478937577
6574,30569,01JAN2006,31DEC2006,2006,51,1,500,0,MALE,9.7281089088,12.245111978
6574,30569,01JAN2007,31DEC2007,2007,51,2,550,0,MALE,184.71109575,27.332310196
6574,30569,01JAN2008,31DEC2008,2008,52,3,600,0,MALE,226.71554344,44.969091888
6574,30569,01JAN2009,31DEC2009,2009,53,4,660,0,MALE,83.805445773,63.246322416
6574,30569,01JAN2010,31DEC2010,2010,54,5,700,0,MALE,95.432901109,49.351770108
6618,3409,01JAN1992,31DEC1992,1992,46,,354,0,MALE,76.430357334,8.1236884837
6618,3408,01JAN1993,31DEC1993,1993,82,35,0,0,MALE,1240.86799,0
6618,3408,01JAN1994,31DEC1994,1994,83,36,0,0,MALE,1468.90592,0
6618,3408,01JAN1995,31DEC1995,1995,84,37,0,0,MALE,1353.11373,0
6618,5367,01JAN1996,31DEC1996,1996,40,0,246,0,MALE,23.118876962,18.540749824
6618,5367,01JAN1997,31DEC1997,1997,41,1,320,0,MALE,20.566396025,20.566821131
6618,5367,01JAN1998,31DEC1998,1998,42,2,332.495,0,MALE,38.590651742,30.779613486
6639,3413,01OCT1991,30SEP1992,1992,50,1,378.75,386.1,MALE,0,0
6639,3413,01OCT1992,30SEP1993,1993,51,2,390,240,MALE,67.294911398,41.533332533
6639,3413,01OCT1993,30SEP1994,1994,52,3,421,315.75,MALE,81.710015502,34.557349164
6639,3413,01OCT1994,30SEP1995,1995,53,4,460,360,MALE,111.70129705,24.395382469
6639,3413,01OCT1995,30SEP1996,1996,54,5,510,153,MALE,115.40305092,27.276555387
6639,3413,01OCT1996,30SEP1997,1997,55,6,535.5,250,MALE,149.56852169,7.8987695296
6639,3413,01OCT1997,30SEP1998,1998,56,7,570,85.5,MALE,123.38025502,26.570982187
6639,3413,01OCT1998,30SEP1999,1999,57,8,581.4,174.42,MALE,115.37074071,28.119939445
6639,3413,01OCT1999,30SEP2000,2000,58,9,615,184,MALE,117.11510591,28.498035816
6639,3413,01OCT2000,30SEP2001,2001,59,10,205,950,MALE,65.253644847,5.3944058943
6639,17865,01OCT2001,30SEP2002,2002,55,1,575,750,FEMALE,50.434910842,31.077176915
6639,17865,01OCT2002,30SEP2003,2003,56,2,700,950,FEMALE,101.53851803,56.8437339
6639,17865,01OCT2003,30SEP2004,2004,57,3,750,1080,FEMALE,147.21942504,57.703035011
6639,17865,01OCT2004,30SEP2005,2005,58,4,775,1100,FEMALE,172.0557333,73.978907823
6639,17865,01OCT2005,30SEP2006,2006,59,5,800,300,FEMALE,116.9373209,56.201196079
6639,17865,01OCT2006,30SEP2007,2007,60,6,825,0,FEMALE,38.237833986,11.889530197
6639,17865,01OCT2007,30SEP2008,2008,61,7,850,0,FEMALE,7.925995,0
6639,17865,01OCT2008,30SEP2009,2009,62,8,833.654,0,FEMALE,9.111685,0
6639,17865,01OCT2009,30SEP2010,2010,63,9,833.654,0,FEMALE,8.8797512,0
6649,3418,01JAN1992,31DEC1992,1992,64,32,441.309,226.26,MALE,474.87861632,5.73015161
6649,3418,01JAN1993,31DEC1993,1993,65,33,472.731,340.864,MALE,635.33704257,3.4585989748
6649,3418,01JAN1994,31DEC1994,1994,66,34,501.923,461.776,MALE,440.6066,0
6649,3418,01JAN1995,31DEC1995,1995,67,35,534.115,539.46,MALE,645.9051409,1.4487284194
6649,3418,01JAN1996,31DEC1996,1996,68,36,565.577,16.7,MALE,948.81304878,7.001121783
6649,3418,01JAN1997,31DEC1997,1997,69,37,603.577,0,MALE,1076.9236264,4.2361543641
6649,3418,01JAN1998,31DEC1998,1998,70,38,667.231,0,MALE,1123.5470883,2.7211871636
6649,3418,01JAN1999,31DEC1999,1999,71,39,620.885,261.539,MALE,1158.2301678,15.630754057
6649,3422,01JAN2000,31DEC2000,2000,65,1,3,0,MALE,453.4874999,32.019730233
6649,3422,01JAN2001,31DEC2001,2001,66,2,3,0,MALE,690.73553686,57.234859648
6649,3422,01JAN2002,31DEC2002,2002,67,3,3,0,MALE,675.39568163,78.22419051
6649,3422,01JAN2003,31DEC2003,2003,68,4,3,0,MALE,684.90942245,100.93680181
6649,3422,01JAN2004,31DEC2004,2004,69,5,4.53,0,MALE,950.95305158,70.387004237
6649,3422,01JAN2005,31DEC2005,2005,70,6,3,0,MALE,778.83128174,94.217546171
6649,3422,01JAN2006,31DEC2006,2006,71,7,753.171,0,MALE,814.11378003,115.61928439
6649,3419,01JAN2007,31DEC2007,2007,55,1,800.577,0,MALE,245.23665989,159.50993283
6649,3419,01JAN2008,31DEC2008,2008,56,2,875.769,0,MALE,211.00283011,112.62095542
6649,3419,01JAN2009,31DEC2009,2009,57,3,934.616,0,MALE,365.01668488,184.58674459
6649,3419,01JAN2010,31DEC2010,2010,58,4,917.308,0,MALE,468.17918457,214.48312183
6701,1318,01JAN1992,31DEC1992,1992,49,6,515,58,MALE,42.119965027,36.828822113
6701,1318,01JAN1993,31DEC1993,1993,50,7,535.417,190,MALE,69.574243409,50.756779987
6701,1318,01JAN1994,31DEC1994,1994,51,8,553.6,525,MALE,61.309021006,43.987882623
6701,1318,01JAN1995,31DEC1995,1995,52,9,599.108,620.8,MALE,71.587411304,54.117750502
6701,1318,01JAN1996,31DEC1996,1996,53,10,635,450.7,MALE,105.29022398,63.481739853
6701,1318,01JAN1997,31DEC1997,1997,54,11,660,773.9,MALE,125.06604903,47.842048704
6730,1323,01JAN1992,31DEC1992,1992,54,,720,511.204,MALE,150.98535293,44.458617934
6730,1324,01JAN1993,31DEC1993,1993,51,0,503.182,418.861,MALE,84.660999767,61.351998876
6730,1324,01JAN1994,31DEC1994,1994,52,1,984,864.995,MALE,169.3046234,91.981794187
6730,1324,01JAN1995,31DEC1995,1995,53,2,984,983.167,MALE,448.93577814,153.15161703
6730,1324,01JAN1996,31DEC1996,1996,54,3,1100,1152.111,MALE,753.14539194,146.27397544
6730,1324,01JAN1997,31DEC1997,1997,55,4,1200,1298.074,MALE,1657.3373562,142.20338708
6730,1326,01JAN1998,31DEC1998,1998,50,0,1016.69,2803.56,MALE,1712.2085509,219.60591474
6730,1326,01JAN1999,31DEC1999,1999,51,1,1300,1372.887,MALE,1243.2313988,392.11333527
6730,1326,01JAN2000,31DEC2000,2000,52,2,1300,1487.294,MALE,2019.7788097,534.36914471
6730,1326,01JAN2001,31DEC2001,2001,53,3,1391.1,474.366,MALE,1744.9489626,764.05089746
6730,1326,01JAN2002,31DEC2002,2002,54,4,0.001,0,MALE,1481.7972251,906.60729979
6730,1326,01JAN2003,31DEC2003,2003,55,5,1432.86,1193.595,MALE,1782.7100379,1140.0815343
6730,1326,01JAN2004,31DEC2004,2004,56,6,1501.05,1486.04,MALE,1531.7375696,1137.3863657
6730,1326,01JAN2005,31DEC2005,2005,57,7,1569.857,2262.163,MALE,1559.0662071,1130.5639865
6730,1326,01JAN2006,31DEC2006,2006,58,8,1650.333,0,MALE,1179.5811864,1030.4683431
6730,1326,01JAN2007,31DEC2007,2007,58,9,1717.417,0,MALE,1007.7222341,880.97020558
6730,23418,01JAN2008,31DEC2008,2008,54,0,1339.125,0,MALE,147.80441058,148.20827175
6730,23418,01JAN2009,31DEC2009,2009,55,1,1483.333,0,MALE,119.63051917,74.549861363
6730,23418,01JAN2010,31DEC2010,2010,56,2,1500,0,MALE,146.62385499,49.253818636
6731,6233,01DEC1991,30NOV1992,1992,51,1,235.077,200,MALE,16.419914136,6.4245010791
6731,6233,01DEC1992,30NOV1993,1993,52,2,293.077,280,MALE,2.2673425852,0.2941543388
6731,6233,01DEC1993,30NOV1994,1994,53,3,335.385,310,MALE,30.132434058,15.988876122
6731,6233,01DEC1994,30NOV1995,1995,54,4,372.083,280,MALE,14.970687664,8.6249265725
6731,6233,01DEC1995,30NOV1996,1996,55,5,375,400,MALE,52.130815624,4.47096578
6731,6233,01DEC1996,30NOV1997,1997,56,6,450,425,MALE,44.647589175,2.0774228082
6731,6233,01DEC1997,30NOV1998,1998,57,7,475,425,MALE,48.819965865,22.277619289
6731,6233,01DEC1998,30NOV1999,1999,58,8,500,400,MALE,39.962573344,31.061285108
6737,31514,01JAN2003,31DEC2003,2003,52,-1,320,211.875,MALE,62.815349453,51.416714115
6737,31514,01JAN2004,31DEC2004,2004,53,0,506.25,644.583,MALE,116.15217752,76.331659157
6737,31514,01JAN2005,31DEC2005,2005,55,1,660,991.5,MALE,152.21966637,85.786438521
6737,31514,01JAN2006,31DEC2006,2006,56,2,750,0,MALE,250.12891064,54.612620308
6737,31514,01JAN2007,31DEC2007,2007,56,3,775,0,MALE,285.12354743,64.353032139
6737,31514,01JAN2008,31DEC2008,2008,57,4,800,0,MALE,198.73308228,101.11595938
6737,31514,01JAN2009,31DEC2009,2009,58,5,736.667,0,MALE,237.28212116,128.50788053
6737,31514,01JAN2010,31DEC2010,2010,59,6,783.333,0,MALE,315.53705114,143.78321342
6765,5371,01AUG1991,31JUL1992,1992,51,0,392.312,525,MALE,0,0
6765,5371,01AUG1992,31JUL1993,1993,51,1,505.781,740,MALE,99.887519697,15.539566694
6765,5371,01AUG1993,31JUL1994,1994,52,2,322.915,408,MALE,7.19466303,0.0613041441
6765,5372,01AUG1994,31JUL1995,1995,62,1,445.681,500,MALE,26.949992415,0.0000959333
6765,5372,01AUG1995,31JUL1996,1996,63,2,574.054,600,MALE,88.458945869,9.8578253735
6765,5372,01AUG1996,31JUL1997,1997,64,3,675,675,MALE,130.89013167,17.895039612
6765,5372,01AUG1997,31JUL1998,1998,65,4,717.312,725,MALE,132.90091553,31.200382714
6765,5375,01AUG1998,31JUL1999,1999,58,1,675.772,350,MALE,193.05667261,68.367113124
6765,5375,01AUG1999,31JUL2000,2000,59,2,725.005,696.005,MALE,77.220932773,36.61379771
6768,1340,01JAN1992,31DEC1992,1992,66,3,549.3,550,MALE,997.982685,0
6768,1340,01JAN1993,31DEC1993,1993,67,4,574.1,0,MALE,531.134545,0
6768,1340,01JAN1994,31DEC1994,1994,67,5,600,0,MALE,399.08452,0
6768,1340,01JAN1995,31DEC1995,1995,69,6,624,900,MALE,645.5779,0
6768,5126,01JAN1996,31DEC1996,1996,54,1,894.2,1208,MALE,109.37734825,23.394852674
6768,5126,01JAN1997,31DEC1997,1997,55,2,1052.8,1186.5,MALE,140.22670005,35.006750054
6768,5126,01JAN1998,31DEC1998,1998,56,3,1064.3,500,MALE,118.09554902,57.034281062
6768,5126,01JAN1999,31DEC1999,1999,57,4,1093.4,1050,MALE,189.92898621,110.59652989
6768,5126,01JAN2000,31DEC2000,2000,58,5,1140.8,1155,MALE,257.337436,150.46226951
6768,5126,01JAN2001,31DEC2001,2001,59,6,1180.7,957.6,MALE,293.84898425,169.12596223
6768,5126,01JAN2002,31DEC2002,2002,60,7,1220.6,1903.179,MALE,409.27054376,244.85479608
6768,5126,01JAN2003,31DEC2003,2003,61,8,1268.3,1700,MALE,461.2186114,271.53756772
6768,5126,01JAN2004,31DEC2004,2004,62,9,1500,2875,MALE,612.03029288,295.06668542
6768,5126,01JAN2005,31DEC2005,2005,63,10,1500,1125,MALE,548.20432889,253.96730606
6768,5126,01JAN2006,31DEC2006,2006,64,11,1500,0,MALE,1464.4945572,237.69824768
6768,32350,01JAN2007,31DEC2007,2007,44,1,1300,0,MALE,61.380957538,98.567470388
6768,32350,01JAN2008,31DEC2008,2008,45,2,1300,0,MALE,5.4268679805,2.7049289003
6768,32350,01JAN2009,31DEC2009,2009,46,3,1300,0,MALE,34.862352202,31.979735709
6768,32350,01JAN2010,31DEC2010,2010,47,4,1300,0,MALE,105.92649891,85.199982004
6774,1345,01JAN1992,31DEC1992,1992,61,3,750,600,MALE,82.755559405,51.648049656
6774,1345,01JAN1993,31DEC1993,1993,62,4,762.5,650,MALE,135.7750662,67.036989322
6774,1345,01JAN1994,31DEC1994,1994,63,5,820,800,MALE,0,0
6774,1345,01JAN1995,31DEC1995,1995,64,6,1053.462,1400,MALE,407.32149126,58.916879972
6774,9015,01JAN1996,31DEC1996,1996,61,0,1137.5,1600,MALE,331.50270907,86.736804443
6774,1347,01JAN1997,31DEC1997,1997,53,0,899.744,1100,MALE,159.74982704,74.748894085
6774,1347,01JAN1998,31DEC1998,1998,54,1,1093.75,1250,MALE,195.21191991,174.92293959
6774,1347,01JAN1999,31DEC1999,1999,55,2,1225,0,MALE,116.64746824,133.60348393
6774,1347,01JAN2000,31DEC2000,2000,56,3,1259.615,2500,MALE,405.2386585,243.94492486
6774,1347,01JAN2001,31DEC2001,2001,57,4,1409.615,3000,MALE,642.09414508,388.13602227
6774,1347,01JAN2002,31DEC2002,2002,58,5,1553.846,2600,MALE,962.36323002,531.57343022
6774,1347,01JAN2003,31DEC2003,2003,60,6,1684.615,3300,MALE,1009.6537647,704.36809373
6774,21105,01JAN2004,31DEC2004,2004,53,0,1071.442,2300,MALE,318.40303318,266.36921589
6774,21105,01JAN2005,31DEC2005,2005,54,1,1248.75,3250,MALE,635.67405056,382.73898478
6774,21105,01JAN2006,31DEC2006,2006,55,2,1465.154,3700,MALE,1217.0997625,325.14567624
6774,21105,01JAN2007,31DEC2007,2007,56,3,1627.5,3900,MALE,1297.4110592,371.87172381
6774,21105,01JAN2008,31DEC2008,2008,57,4,1774.038,4250,MALE,788.21336679,605.01873918
6774,21105,01JAN2009,31DEC2009,2009,58,5,1834.615,3900,MALE,1333.6316559,877.10684389
6774,21105,01JAN2010,31DEC2010,2010,59,6,1800,4050,MALE,567.61213027,936.85913295
6776,3430,01JAN1992,31DEC1992,1992,67,7,482.695,250,MALE,23.375539355,7.4301997622
6776,3430,01JAN1993,31DEC1993,1993,68,8,509.622,0,MALE,48.778937856,5.041392315
6776,3429,01JAN1994,31DEC1994,1994,50,1,370.006,185,MALE,45.015267389,6.6215378733
6776,3429,01JAN1995,31DEC1995,1995,51,2,428.66,175,MALE,35.284418952,6.6775377571
6796,11623,01JAN1993,31DEC1993,1993,70,2,250,0,MALE,1.6375187038,1.2978011117
6796,11623,01JAN1994,31DEC1994,1994,71,3,200,600,MALE,0.062475,0
6796,11623,01JAN1995,31DEC1995,1995,72,4,150,0,MALE,89.914186773,4.3695728448
6796,11623,01JAN1996,31DEC1996,1996,73,5,170.833,75,MALE,249.92879375,0
6796,11623,01JAN1997,31DEC1997,1997,74,6,204.166,200,MALE,361.31746875,0
6796,11624,01JAN1998,31DEC1998,1998,58,1,406.667,400,MALE,38.609140142,0.1747347833
6797,21657,01JAN1998,31DEC1998,1998,52,0,320,225,MALE,15.379803899,11.435403328
6797,21657,01JAN1999,31DEC1999,1999,53,1,330,0,MALE,70.809592951,25.574969687
6797,21659,01JAN2000,31DEC2000,2000,61,,205,0,MALE,15.359891325,5.4782784805
6797,21659,01JAN2001,31DEC2001,2001,62,,217.5,40,MALE,10.502447043,7.2587062963
6797,21659,01JAN2002,31DEC2002,2002,63,,224.167,12.5,MALE,11.576459433,6.2328685185
6797,21659,01JAN2003,31DEC2003,2003,64,,178.125,0,MALE,12.023714298,7.155749171
6797,21658,01JAN2004,31DEC2004,2004,51,,294.024,375,MALE,64.695828663,14.018275661
6797,21658,01JAN2005,31DEC2005,2005,52,,314.024,425,MALE,8.9976222,0
6797,21658,01JAN2006,31DEC2006,2006,53,,324.42,0,MALE,15.677803184,1.7819577953
6803,3435,01NOV1991,31OCT1992,1992,77,14,394,0,MALE,0,0
6803,3435,01NOV1992,31OCT1993,1993,78,15,406,0,MALE,193.52967,0
6803,3435,01NOV1993,31OCT1994,1994,79,16,418,0,MALE,182.3969475,0
6803,3435,01NOV1994,31OCT1995,1995,80,17,430,0,MALE,158.08741,0
6803,3435,01NOV1995,31OCT1996,1996,81,18,447,0,MALE,177.64669125,0
6803,3435,01NOV1996,31OCT1997,1997,82,19,461.5,0,MALE,161.818955,0
